deg,1,2,4,6,11,5
0,11.54387092590332,8.563862800598145,4.387263774871826,3.0669057369232178,0.81651771068573,1.985130786895752
22,8.365764617919922,6.543522357940674,5.824453353881836,4.854708671569824,1.2209532260894775,1.5732858180999756
45,5.32411003112793,4.978475570678711,10.615262985229492,5.762866497039795,0.6220353245735168,-0.19086655974388123
67,2.914686679840088,5.476862907409668,14.645689964294434,6.700305461883545,0.9336457252502441,-1.0241591930389404
90,1.74565851688385,7.549365520477295,20.785369873046875,6.407366752624512,1.0107629299163818,-2.03865647315979
